COD_EMPRE,NUMERO_CUENTA,DESC_CUENTA,NIVEL_CUENTA,TIPO_CUENTA,SUMA_DETALLE,CUEN_DEPE,TIPO_SALDO,CLASIF_RESUL,CENTRO_COSTO,AGRUPADOR_FLUJOE,MANUAL_CUENTA,AGRUPADOR_FINANCIERO,CUENTA_INACTIVA,DESC_CUENTA2,MOSTRAR_CONSULTA
1004,1103050125,ANA FRANCISCA ANGEL DE RAMOS,6,1,2,11030501,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1103050126,GLENDY V GUILLEN,6,1,2,11030501,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1103050127,QUERUBINA ESMERALDA PARADA GUERRERO,6,1,2,11030501,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1103050131,JOSE MARIO FRANCO MENJIVAR,6,1,2,11030501,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1103050135,EVORA VANEGAS,6,1,2,11030501,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1103050137,ZAIDA ELISA NAVARRETE,6,1,2,11030501,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1103050138,ROSA ISABEL ROMERO,6,1,2,11030501,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1103050139,PAULINO PEREZ HERRERA,6,1,2,11030501,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1103050140,ANDREA VICTORIA GUARDADO ,6,1,2,11030501,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1103050141,JOSE DAVID CABRERA ALAS,6,1,2,11030501,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1103050142,ROCIO LILIANA DOÑO ARGUETA,6,1,2,11030501,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1103050143,MARIA LUZ ZEPEDA PONCE,6,1,2,11030501,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1103050144,IDALIA OTILIA SERRANO ANAYA,6,1,2,11030501,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1103050145,ANA SILVIA FLORES PORTILLO,6,1,2,11030501,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1103050146,RICARDO ALEXANDER FERNANDEZ QUINTANILLA ,6,1,2,11030501,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1103050147,KELVIN ROGELIO GARCIA ROSALES ,6,1,2,11030501,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1103050148,JOSE JAYRO ALVARADO GIRON ,6,1,2,11030501,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1103050149,DAVID ISAAC RAMIREZ,6,1,2,11030501,1,NULL,NULL,NULL,NULL,NULL,N,NULL,NULL
1004,1103050150,LILIAN BEATRIZ TERESON,6,1,2,11030501,1,NULL,NULL,NULL,NULL,NULL,N,NULL,NULL
1004,1103050151,ANA MARIA DEL CARMEN VALLE,6,1,2,11030501,1,NULL,NULL,NULL,NULL,NULL,N,NULL,NULL
1004,1103050152,LUCIA GUADALUPE SANCHEZ LANDAVERDE,6,1,2,11030501,1,NULL,NULL,NULL,NULL,NULL,N,NULL,NULL
1004,1104,CUENTAS POR COBRAR CASAS SALESIANAS,3,1,1,11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,110401,CASAS SALESIANAS EL SALVADOR,4,1,1,1104,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040101,OFICINAS CENTRALES,5,1,1,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104010102,CENTRO VOCACIONAL RINALDI,6,1,2,11040101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104010103,CENTRO SALESIANO SOYAPANGO,6,1,2,11040101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104010111,CENTRO DE RETIRO AYAGUALO,6,1,2,11040101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104010115,OFICINA CENTRAL,6,1,2,11040101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104010116,LIBRERIA SALESIANA,6,1,2,11040101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040102,PROYECTO VIA DON BOSCO,5,1,2,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040104,COLEGIO DON BOSCO,5,1,2,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040105,CENTRO DE FORMACION PROFESIONAL,5,1,2,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040106,CENTRO VOCACIONAL RINALDI,5,1,2,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040107,COLEGIO SANTA CECILIA,5,1,2,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040108,COLEGIO SAN JOSE,5,1,2,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040109,INSTITUTO TECNICO RICALDONE,5,1,2,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040110,PARROQUIA MARIA AUXILIADORA,5,1,2,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040112,CIUDAD DE LOS NIÑOS,5,1,2,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040113,IMPRENTA RICALDONE,5,1,2,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040114,UNIVERSIDAD DON BOSCO,5,1,2,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040115,PROYECTO EDUCACION PARA LA NIÑEZ Y JUVENTUD,5,1,2,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040116,ASOCIACION HIJAS DEL DIVINO SALVADOR,5,1,2,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040120,POLIGONO INDUSTRIAL DON BOSCO,5,1,2,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040121,FUNDACION PARA LA EDUCACION INTEGRAL SALVADOREÑA,5,1,2,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040122,FUNDACION SALVADOR DEL MUNDO (FUSALMO),5,1,2,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040123,CONFECCIONELS DON BOSCO - SANTA ANA,5,1,2,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040124,MONS ELIAS SAMUEL BOLAÑOS,5,1,2,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040125,OSCAR CARDENAL RODRIGUEZ -ARZOBISPO TEGUCIGALPA,5,1,2,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040126,EDYTRA,5,1,2,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040127,ITR - CUENTAS POR COBRAR,5,1,1,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104012701,ITR -  IMPUESTOS MUNICIPALES ,6,1,2,11040127,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104012702,ITR - PRESTAMO IVA ,6,1,2,11040127,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104012703,ITR - CONTENEDORES ,6,1,2,11040127,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040130,CUOTAS INSPECTORIALES ,5,1,1,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104013001,LIBRERIA SALESIANA,6,1,2,11040130,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104013002,CENTRO SALESIANO AYAGUALO,6,1,2,11040130,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104013003,CENTRO SALESIANO SOYAPANGO,6,1,2,11040130,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104013004,CENTRO DE FORMACION PROFESIONAL,6,1,2,11040130,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104013005,COLEGIO DON BOSCO,6,1,2,11040130,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104013006,COLEGIO SANTA CECILIA,6,1,2,11040130,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104013007,IMPRENTA RICALDONE,6,1,2,11040130,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104013008,UNIVERSIDAD DON BOSCO ,6,1,2,11040130,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104013009,INSTITUTO TECNICO RICALDONE,6,1,2,11040130,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104013010,COLEGIO SAN JOSE,6,1,2,11040130,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104013011,PARROQUIA MARIA AUXILIADORA,6,1,2,11040130,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040131,CUOTAS FONDO SALUD,5,1,1,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104013101,CUIDADELA DON BOSCO,6,1,2,11040131,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104013102,COLEGIO SAN JOSE,6,1,2,11040131,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104013103,COLEGIO SANTA CECILIA,6,1,2,11040131,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104013104,INSTITUTO TECNICO RICALDONE,6,1,2,11040131,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104013105,PARROQUIA MARIA AUXILIADORA,6,1,2,11040131,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040132,P. RENE GUZMAN,5,1,2,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040133,CASA SALUD,5,1,2,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040134,DEUDA IVA - RENTA,5,1,1,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104013401,OFICINA CENTRAL,6,1,2,11040134,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104013402,LIBRERIA SALESIANA,6,1,2,11040134,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104013403,CENTRO SALESIANO AYAGUALO,6,1,2,11040134,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104013404,COLEGIO SANTA CECILIA,6,1,2,11040134,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104013405,COLEGIO DON BOSCO,6,1,2,11040134,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104013406,COLEGIO SAN JOSE,6,1,2,11040134,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104013407,INSTITUTO TECNICO RICALDONE,6,1,2,11040134,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104013408,CENTRO SALESIANO SOYAPANGO,6,1,2,11040134,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104013409,IMPRENTA OFFSET RICALDONE,6,1,2,11040134,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104013410,CENTRO DE FORMACION PROFESIONAL,6,1,2,11040134,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104013411,PROYECTO EDUCACION PARA LA NIÑEZ Y JUVENTUD,6,1,2,11040134,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040135,P. JOSE MORATALLA / POLIGONO DON BOSCO,5,1,2,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040136,BECAS SANTA ANA - RESIDENCIA ESTUDIANTIL ,5,1,2,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040137,P. SALVATORE CAFARELLI,5,1,2,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040138,P. MARCELO BENJAMIN NAVARRETE ALFARO,5,1,2,110401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040139,OBRA SOCIAL MARIA AUXILIADORA,5,1,2,110401,1,NULL,NULL,NULL,NULL,NULL,N,NULL,NULL
1004,110402,CASAS SALESIANAS GUATEMALA,4,1,1,1104,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040202,ASOCIACION SALESIANA DON BOSCO,5,1,1,110402,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104020201,OFICINA CENTRAL GUATEMALA,6,1,1,11040202,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10402E+11,P. ALFONSO EVERTSZ,7,1,2,1104020201,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10402E+11,ASOCIACION SALESIANA DON BOSCO/ OFICINA CENTRAL GUATEMALA,7,1,2,1104020201,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104020202,ECONOMATO SALESIANO,6,1,1,11040202,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10402E+11,P. SALVATORE CAFARELLI,7,1,2,1104020202,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10402E+11,UNIVERSIDAD DON BOSCO,7,1,2,1104020202,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1104020203,LIBRERIA SALESIANA/ BIENES Y SERVICIOS LOS EUCALIPTOS S.A.,6,1,2,11040202,1,NULL,NULL,NULL,NULL,NULL,N,NULL,NULL
1004,11040209,OFICINA CENTRAL - GUATEMALA,5,1,2,110402,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,110403,CASAS SALESIANAS HONDURAS,4,1,1,1104,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040309,OFICINA CENTRAL - HONDURAS,5,1,2,110403,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,110404,CASAS SALESIANAS DE NICARAGUA,4,1,1,1104,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040409,OFICINA CENTRAL - NICARAGUA,5,1,2,110404,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,110405,CASAS SALESIANAS DE COSTA RICA,4,1,1,1104,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040509,OFICINA CENTRAL - COSTA RICA,5,1,2,110405,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,110406,CASAS SALESIANAS DE PANAMA,4,1,1,1104,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11040609,OFICINA CENTRAL - PANAMA,5,1,2,110406,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1105,INVENTARIOS (NETO),3,1,1,11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,110501,SUMINISTROS Y MATERIALES,4,1,1,1105,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11050101,MATERIALES DE LIBRERÍA,5,1,1,110501,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1105010101,INVENTARIO LIBRERIA SALESIANA,6,1,2,11050101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,110507,MERCADERÍA EN TRÁNSITO,4,1,1,1105,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11050701,MERCADERÍA EN TRÁNSITO,5,1,1,110507,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1105070101,MERCADERIAS PARA LIBRERIA,6,1,2,11050701,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1106,GASTOS PAGADOS POR ANTICIPADO,3,1,1,11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,110605,ANTICIPOS POR LIQUIDAR,4,1,1,1106,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11060501,ANTICIPOS POR LIQUIDAR,5,1,1,110605,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1106050101,CUENTAS POR LIQUIDAR,6,1,2,11060501,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1106050102,GASTOS DE INSPECTORIA,6,1,2,11060501,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1106050103,GASTOS PROYECTO VIA DON BOSCO,6,1,2,11060501,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,110607,OTROS GASTOS ANTICIPADOS,4,1,1,1106,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11060701,OTROS GASTOS ANTICIPADOS,5,1,1,110607,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1106070101,OTROS GASTOS ANTICIPADOS,6,1,1,11060701,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+11,P JOSE MORATALLA / POLIGONO DON BOSCO,7,1,2,1106070101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+11,BOLSAS PARA CLIENTES,7,1,2,1106070101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+11,ING GUANDIQUE / CIUDADELA,7,1,2,1106070101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+11,DAÑOS A PROPIEDADES REEMBOLSABLES,7,1,2,1106070101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+11,HNO CARLOS CARTAGENA,7,1,2,1106070101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+11,FUSALMO / P  ALFONSO EVERTSZ,7,1,2,1106070101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+11,DEUDA IVA - RENTA CASAS SALESIANAS,7,1,1,1106070101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+13,OFICINA CENTRAL,8,1,2,1.10607E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+13,COLEGIO SANTA CECILIA,8,1,2,1.10607E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+13,COLEGIO DON BOSCO,8,1,2,1.10607E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+13,COLEGIO SAN JOSE ,8,1,2,1.10607E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+13,INSTITUTO TECNICO RICALDONE,8,1,2,1.10607E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+13,CENTRO SALESIANO SOYAPANGO,8,1,2,1.10607E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+13,IMPRENTA RICALDONE,8,1,2,1.10607E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+13,CENTRO DE FORMACION PROFESIONAL,8,1,2,1.10607E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+13,PROYECTO EDUC. Y NIÑEZ,8,1,2,1.10607E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+13,RINALDI,8,1,2,1.10607E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+13,CONFECCIONES DON BOSCO,8,1,2,1.10607E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+13,PROVISION DE IMPUESTOS DEL AÑO 2015,8,1,2,1.10607E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+13,CENTRO SALESIANO AYAGUALO,8,1,2,1.10607E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+13,LIBRERIA SALESIANA,8,1,2,1.10607E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+11,SEGUROS PARA VEHICULOS,7,1,2,1106070101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+11,SEGURO DE VIDA EMPLEADOS/ COLECTIVO,7,1,2,1106070101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+11,SEGURO LIBRERIA / ROBO-HURTO/ INC / DINERO-VALORES,7,1,2,1106070101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+11,MANTENIMIENTO / CONTRATO 2M SERVICE,7,1,2,1106070101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+11,TALLERES MARIA AUXILIADORA / PROCINCO,7,1,2,1106070101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+11,LIBRERIA SALESIANA / METRO CENTRO,7,1,2,1106070101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+11,AJUSTE AL ACTIVO FIJO,7,1,2,1106070101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+11,INSTITUTO TECNICO RICALDONE/COLEGIO,7,1,2,1106070101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+11,CAPACITACIONES A PERSONAL DE CASAS,7,1,2,1106070101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+11,FONDO DE REUNION  DE CONJUNTO,7,1,2,1106070101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+11,BECAS - SANTA ANA - RESIDENCIA ESTUDIANTIL,7,1,2,1106070101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+11,REPARACIONES DE INSTALACIONES,7,1,2,1106070101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+11,SEGURO SALESIANOS ,7,1,2,1106070101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1106070102,PROYECTOS,6,1,1,11060701,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+11,PROYECTO JTM,7,1,1,1106070102,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+13,FASE DE PROPUESTA DE PROYECTO,8,1,2,1.10607E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+13,FASE DE EJECUCION,8,1,2,1.10607E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+11,PROYECTOS  / GASTO DE CONTENEDOR,7,1,2,1106070102,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+11,PROYECTO GVA-G004/2008,7,1,1,1106070102,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+13,CIUDAD DE LOS NIÑOS,8,1,2,1.10607E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+13,UNIVERSIDAD DON BOSCO,8,1,2,1.10607E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+13,OFICINA PROYECTOS,8,1,2,1.10607E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+11,PROYECTOS VARIOS JYD,7,1,1,1106070102,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+13,OFICINA CENTRAL - PROYECTO AACID,8,1,2,1.10607E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1.10607E+13,OFICINA CENTRAL - PROYECTO AECID,8,1,2,1.10607E+11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1107,IVA POR LIQUIDAR,3,1,1,11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,110701,CRÉDITO FISCAL,4,1,1,1107,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11070101,IVA / POR LIQUIDAR,5,1,2,110701,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11070102,ANTICIPO IVA,5,1,2,110701,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11070103,REMANENTE IVA,5,1,2,110701,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11070107,IMPUESTO A LA LIQUIDEZ,5,1,2,110701,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,11070108,PERCEPCION IVA 1%,5,1,2,110701,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,12,ACTIVO NO CORRIENTE,2,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1201,"PROPIEDAD, PLANTA Y EQUIPO",3,1,1,12,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,120101,BIENES INMUEBLES,4,1,1,1201,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,12010101,TERRENOS,5,1,2,120101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,12010102,EDIFICIOS,5,1,2,120101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,12010103,INSTALACIONES,5,1,2,120101,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,120102,BIENES MUEBLES,4,1,1,1201,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,12010202,MOBILIARIO Y EQUIPO,5,1,2,120102,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,12010204,VEHICULOS,5,1,2,120102,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,120103,DEP ACUM BIENES INMUEBLES ( R ),4,1,1,1201,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,12010302,RVA DEPRECIACION EDIFICIOS,5,1,2,120103,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,12010303,RVA DEPRECIACION INSTALACIONES,5,1,2,120103,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,120104,DEP ACUM BIENES MUEBLES ( R ),4,1,1,1201,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,12010402,RVA DEPRECIACION MOBILIARIO Y EQUIPO,5,1,2,120104,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,12010404,RVA DEPRECIACION VEHICULOS,5,1,2,120104,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,1203,"PROPIEDAD, PLANTA Y EQUIPO EN PROCESO",3,1,1,12,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
